,ChanIndx,CoarseChanNum,DEC,DriftRate,FileID,Freq,FreqEnd,FreqStart,FullNumHitsInRange,Hit_ID,MJD,ON_in_range,RA,RFI_in_range,SNR,Source,TopHitNum,delta_t,filename_fil,obs_run,status
203315,833745.0,86.0,21d06m11.88s,-0.591182,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.782054,1380.782865,1380.781238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,27.658676,HIP39826,170.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203316,834450.0,86.0,21d06m11.88s,-0.699566,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.784053,1380.784864,1380.783237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,51.169446,HIP39826,172.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203317,835353.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.786614,1380.787425,1380.785797,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,27.356624,HIP39826,174.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203318,835861.0,86.0,21d06m11.88s,-0.591182,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.788054,1380.788865,1380.787237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.422113,HIP39826,175.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203319,836566.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.790053,1380.790864,1380.789236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,39.944259,HIP39826,176.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203320,836919.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.791054,1380.791865,1380.790237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,28.956777,HIP39826,177.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203321,837270.0,86.0,21d06m11.88s,-0.364562,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.792049,1380.79286,1380.791233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,39.206022,HIP39826,178.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203322,837624.0,86.0,21d06m11.88s,-0.601035,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.793053,1380.793864,1380.792236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,53.822165,HIP39826,179.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203323,838879.0,86.0,21d06m11.88s,-0.709419,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.796612,1380.797423,1380.795795,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,36.599382,HIP39826,180.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203324,839740.0,86.0,21d06m11.88s,-0.660154,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.799053,1380.799864,1380.798236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,31.204231,HIP39826,181.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203325,840445.0,86.0,21d06m11.88s,-0.443387,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.801052,1380.801863,1380.800235,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.425736,HIP39826,183.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203326,841151.0,86.0,21d06m11.88s,-0.67986,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.803054,1380.803865,1380.802237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,35.694285,HIP39826,184.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203327,841502.0,86.0,21d06m11.88s,-0.335003,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.804049,1380.80486,1380.803233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,34.538806,HIP39826,185.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203328,841856.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.805053,1380.805864,1380.804236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,28.384461,HIP39826,186.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203329,843267.0,86.0,21d06m11.88s,-0.699566,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.809054,1380.809865,1380.808237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,44.61305,HIP39826,187.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203330,843940.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.810962,1380.811773,1380.810145,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,28.992905,HIP39826,189.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203331,844678.0,86.0,21d06m11.88s,-0.699566,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.813055,1380.813866,1380.812238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,91.763226,HIP39826,190.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203332,845030.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.814053,1380.814864,1380.813236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,45.041424,HIP39826,191.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203333,846087.0,86.0,21d06m11.88s,-0.512358,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.81705,1380.817861,1380.816233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,36.388084,HIP39826,192.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203334,847499.0,86.0,21d06m11.88s,-0.660154,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.821054,1380.821865,1380.820237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,72.852654,HIP39826,193.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203335,847852.0,86.0,21d06m11.88s,-0.571476,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.822055,1380.822866,1380.821238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,34.773356,HIP39826,194.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203336,848204.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.823053,1380.823864,1380.822236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,49.171911,HIP39826,195.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203337,849615.0,86.0,21d06m11.88s,-0.699566,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.827054,1380.827865,1380.826237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,33.119922,HIP39826,197.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203338,849967.0,86.0,21d06m11.88s,-0.45324,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.828052,1380.828863,1380.827235,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,35.949121,HIP39826,198.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203339,851377.0,86.0,21d06m11.88s,-0.472946,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.83205,1380.832861,1380.831233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,63.413192,HIP39826,199.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203340,851731.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.833053,1380.833864,1380.832237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,71.591349,HIP39826,200.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203341,852084.0,86.0,21d06m11.88s,-0.561623,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.834054,1380.834865,1380.833238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,42.24671,HIP39826,201.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203342,852436.0,86.0,21d06m11.88s,-0.610888,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.835053,1380.835863,1380.834236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,25.331848,HIP39826,202.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203343,852789.0,86.0,21d06m11.88s,-0.581329,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.836053,1380.836864,1380.835237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.005516,HIP39826,203.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203344,853142.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.837054,1380.837865,1380.836238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,66.041611,HIP39826,204.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203345,853847.0,86.0,21d06m11.88s,-0.689713,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.839053,1380.839864,1380.838237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,25.890047,HIP39826,205.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203346,854552.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.841052,1380.841863,1380.840236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,68.428452,HIP39826,206.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203347,854905.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.842053,1380.842864,1380.841237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,28.833447,HIP39826,207.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203348,855226.0,86.0,21d06m11.88s,-0.610888,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.842964,1380.843775,1380.842147,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,40.885527,HIP39826,208.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203349,855963.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.845053,1380.845864,1380.844237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,64.111273,HIP39826,209.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203350,856316.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.846054,1380.846865,1380.845238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,64.310139,HIP39826,210.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203351,856669.0,86.0,21d06m11.88s,-0.758684,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.847055,1380.847866,1380.846239,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,41.242291,HIP39826,211.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203352,857021.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.848053,1380.848864,1380.847237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,37.396001,HIP39826,212.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203353,857374.0,86.0,21d06m11.88s,-0.699566,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.849054,1380.849865,1380.848238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,82.477985,HIP39826,213.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203354,857726.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.850052,1380.850863,1380.849236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.267281,HIP39826,214.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203355,858079.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.851053,1380.851864,1380.850237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,56.832011,HIP39826,215.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203356,858432.0,86.0,21d06m11.88s,-0.689713,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.852054,1380.852865,1380.851238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,71.709984,HIP39826,216.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203357,859137.0,86.0,21d06m11.88s,-0.601035,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.854053,1380.854864,1380.853237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,62.819257,HIP39826,217.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203358,860548.0,86.0,21d06m11.88s,-0.670007,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.858054,1380.858865,1380.857238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,32.292175,HIP39826,218.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203359,860900.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.859052,1380.859863,1380.858236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,37.978742,HIP39826,219.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203360,861606.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.861054,1380.861865,1380.860237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,43.468469,HIP39826,220.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203361,861957.0,86.0,21d06m11.88s,-0.256179,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.862049,1380.86286,1380.861233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,91.526216,HIP39826,221.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203362,862664.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.864054,1380.864865,1380.863237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,32.04678,HIP39826,223.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203363,863919.0,86.0,21d06m11.88s,-0.719272,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.867613,1380.868424,1380.866796,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,42.488921,HIP39826,224.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203364,865131.0,86.0,21d06m11.88s,-0.374415,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.871049,1380.87186,1380.870233,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,39.685772,HIP39826,225.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203365,866191.0,86.0,21d06m11.88s,-0.610888,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.874055,1380.874866,1380.873238,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,29.367155,HIP39826,226.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203366,867954.0,86.0,21d06m11.88s,-0.630594,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.879054,1380.879865,1380.878237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,31.959847,HIP39826,228.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203367,869717.0,86.0,21d06m11.88s,-0.650301,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.884053,1380.884864,1380.883236,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,35.764309,HIP39826,229.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203368,870070.0,86.0,21d06m11.88s,-0.561623,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.885054,1380.885865,1380.884237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,88.787264,HIP39826,230.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203369,871128.0,86.0,21d06m11.88s,-0.640448,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.888054,1380.888865,1380.887237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,50.831063,HIP39826,231.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203370,871678.0,86.0,21d06m11.88s,-0.729125,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.889613,1380.890424,1380.888797,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,30.686507,HIP39826,232.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203371,872736.0,86.0,21d06m11.88s,-0.857214,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.892613,1380.893424,1380.891797,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,29.97433,HIP39826,233.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203372,874302.0,86.0,21d06m11.88s,-0.55177,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.897054,1380.897865,1380.896237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,25.362629,HIP39826,235.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
203373,876418.0,86.0,21d06m11.88s,-0.689713,spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.h5,1380.903054,1380.903865,1380.902237,319381.0,HIP39826_764,57456.046307870369,,8h08m12.792s,0.0,67.970366,HIP39826,237.0,1332.00000019,/mnt_blc21/datax2/collate/AGBT16A_999_79/spliced_blc02030405_2bit_guppi_57456_04001_HIP39826_0013.gpuspec.0000.fil,AGBT16A_999_79,A3_table
